Uniqueid,Region,Location,Zipcode,Latitude,Longitude
389946ec-91cc-442b-86ad-b52090e35563,OR,Portland3,97201,45.512101,-122.67705
c6ffe5fa-2fbd-4780-ab14-a99ed0958bf2,OR,Portland3,97201,45.512101,-122.67705
f2019618-4abc-45d8-a513-48c030032120,OR,Portland3,97201,45.512101,-122.67705
10dd5c7a-d31d-44cd-bf59-f434c0104ea9,OR,Portland3,97201,45.512101,-122.67705
dc5c3adb-c037-4d18-b1a0-7d6513e0373f,OR,Portland3,97201,45.512101,-122.67705
5bc90438-9137-4b8a-95d4-8feb5518a64a,OR,Portland3,97201,45.512101,-122.67705
9ad47439-2053-45d8-9dea-6b5499ad3ed9,OR,Portland3,97201,45.512101,-122.67705
8d31a682-895e-4c79-a017-f9f3d44fac4c,OR,Portland3,97201,45.512101,-122.67705
33cf7412-e25d-454e-9b56-98c7eeb142ff,OR,Portland2,97205,0,0
11895443-4885-4f26-9374-733529815cff,OR,Portland3,97201,45.512101,-122.67705
af1f6a08-dda3-4aad-ab38-7cadcf72b4df,OR,Portland3,97201,45.512101,-122.67705
d886c5a9-4cba-4617-a089-dc014893df7a,OR,Portland3,97201,45.505603,-122.688215
49bd7224-c3e8-4575-ab53-8c8ee10bc9ef,OR,Portland3,97201,45.512101,-122.67705
c506696a-16b0-4434-ba58-5bcf8a9e6ec2,OR,Portland2,97202,0,0
397ac9b9-3d04-44f3-a8ab-da6061e2c0b9,OR,Portland3,97201,45.512101,-122.67705
7f73761e-494d-4cf1-b3ed-7739d1848dc4,OR,Portland3,97201,45.512101,-122.67705
fb51d7cb-c426-42f0-85df-2b1095ee5037,OR,Portland2,97203,0,0
1a0e1d60-aa1d-404f-8606-fcd2c2dafef7,OR,Portland3,97201,45.512101,-122.67705
478a028b-c4a4-465d-996c-a2b28cbe59c6,OR,Portland2,97207,0,0
dc8061be-275d-4c8c-8f8a-522902eacb49,OR,Portland3,97201,45.512101,-122.67705
099e81e6-c296-4be6-ac42-006829a7864b,OR,Portland2,97201,0,0
ce5ce313-15d2-43a8-b13b-f38bb8b8b0c3,OR,Portland2,97209,0,0
cde9e86a-5a8a-4026-a567-ad2e75133a68,OR,Portland2,97203,0,0
499daa12-3ab6-44b6-8343-e0c7bef3da0f,OR,Portland2,97209,0,0
e7855765-da18-4503-9f15-4eb30d0704d6,OR,Portland3,97201,45.512101,-122.67705
cd64206b-f382-43dd-b7a0-1ed8204302ce,OR,Portland3,97201,45.512101,-122.67705
fd1e0f50-538e-4bfd-9feb-2e105ea65d75,OR,Portland3,97201,45.512101,-122.67705
45bfc959-3f0d-42d1-9e35-c78923709cfb,OR,Portland2,97201,0,0
9105dd8b-04ec-42f5-adc0-816f52b45f03,OR,Portland3,97201,45.512101,-122.67705
351ff62d-175f-46a4-a935-8d5cbeb239c5,OR,Portland3,97201,45.505603,-122.688215
8d66618d-fc45-473a-91a3-f5b3c9b83437,OR,Portland3,97201,45.505603,-122.688215
f7d08ffa-8258-4d26-97ce-9e3acf785fa6,OR,Portland3,97201,45.505603,-122.688215
09df5d88-0d3e-4ffd-935d-e75f9ecb60f5,OR,Portland3,97201,45.512101,-122.67705
8ecdd2d7-c4e5-4cff-95f8-80d2ba57e107,OR,Portland3,97201,45.512101,-122.67705
b2fb1241-159d-4211-b439-fc47393837f6,OR,Portland3,97201,45.512101,-122.67705
90d72e5b-6ba0-45cd-a905-d6dc0fbcda82,OR,Portland3,97201,45.512101,-122.67705
b429530a-95d0-48d1-9e49-888c845b937b,OR,Portland3,97201,45.512101,-122.67705
23ab3809-bedf-45f7-b2e6-52d764804dcc,OR,Portland3,97201,45.512101,-122.67705
8b5060c8-35cf-4c30-ae29-5ecd13054e22,OR,Portland3,97201,45.512101,-122.67705
cd0ea1af-769f-4880-818f-aa11b84c27e6,OR,Portland3,97201,45.512101,-122.67705
f03ad5be-500d-474d-bc1c-7299bdd8e7a8,OR,Portland3,97201,45.512101,-122.67705
86f73535-79ea-4894-8bd3-2ef8ad025eeb,OR,Portland3,97201,45.512101,-122.67705
cf71fa1a-0750-4f3a-9444-aa1f8672a106,OR,Portland3,97201,45.512101,-122.67705
72afc3ee-c11f-470c-bd0a-8912110e8880,OR,Portland3,97201,45.512101,-122.67705
ac904dac-2d31-4f97-82cb-531adc0fbc35,OR,Portland3,97201,45.512101,-122.67705
fb3a7217-1e1c-4d52-97cc-f3ae5c7afb05,OR,Portland3,97201,45.512101,-122.67705
9c6164b6-2b22-453b-ad51-4172ed1bf64b,OR,Portland3,97201,45.505603,-122.688215
13d07759-d92c-4e10-ac8f-27ed698bbe11,OR,Portland3,97201,45.512101,-122.67705
3c17fd63-1968-4b22-a716-fcb57f715367,OR,Portland3,97201,45.505603,-122.688215
655d8d50-5e4f-43a2-8adb-2f30dba318cf,OR,Portland3,97201,45.512101,-122.67705
20e9c0e9-c83e-4aff-9828-f1b542501407,OR,Portland3,97201,45.512101,-122.67705
b61dd3a3-dda4-4bde-9861-e7b5f2efb195,OR,Portland3,97201,45.512101,-122.67705
d8d10465-5db3-4aa3-9f70-9688533fa89b,OR,Portland3,97201,45.512101,-122.67705
013f3a8e-d403-4659-90ea-d9b2678215b7,OR,Portland3,97201,45.505603,-122.688215
5b3f6870-8d59-44db-ac49-f2314e8b668d,OR,Portland3,97201,45.512101,-122.67705
452e185b-3b0f-4f80-94c3-3d84556cb841,OR,Portland3,97201,45.512101,-122.67705
69ac3bf9-a5c4-41c0-9616-4c1b5bee1100,OR,Portland3,97201,45.512101,-122.67705
aa9ff76e-9c83-4146-a09e-aac0a9c5f3a3,OR,Portland3,97201,45.512101,-122.67705
9c21db27-3925-4833-9cdf-01a2b8e2c637,OR,Portland3,97201,45.512101,-122.67705
6d719f4d-4caa-46f7-af51-b9468d70d2a4,OR,Portland3,97201,45.512101,-122.67705
f9bfc986-73e7-4f19-8d5d-a440333c0f9d,OR,Portland3,97201,45.512101,-122.67705
d8a13c99-8533-4707-ab08-f456d73cd7ec,OR,Portland3,97201,45.512101,-122.67705
ae08217a-2caf-4fb8-9c0b-3747bafb3b95,OR,Portland3,97201,45.512101,-122.67705
4a075094-d81e-4311-9695-61ac5425a987,OR,Portland3,97201,45.512101,-122.67705
1407e919-748c-4e61-9850-1f3501c5888c,OR,Portland3,97201,45.505603,-122.688215
1ea32344-ff20-4de0-91d0-ec716e047a4f,OR,Portland3,97201,45.512101,-122.67705
d02adeb5-7ed0-4375-bc27-8f76bcf4e311,OR,Portland3,97201,45.512101,-122.67705
6032c1e6-b5cb-41de-95f2-8feffb4d2c51,OR,Portland3,97201,45.512101,-122.67705
d9dd8ecf-d7ed-40bf-9610-f46b0d443e8d,OR,Portland3,97201,45.512101,-122.67705
1ad06516-7257-4bd2-a202-c948aa632a03,OR,Portland3,97201,45.505603,-122.688215
ec94f79d-ffa5-49bb-a3f7-58b6a5c7686b,OR,Portland3,97201,45.512101,-122.67705
7fb6abb9-9608-4c7d-a5f1-cca56a1839ac,OR,Portland3,97201,45.512101,-122.67705
659907d9-4112-410a-add4-dcdbd7a84088,OR,Portland3,97201,45.512101,-122.67705
ce2bcc4a-a992-4dd5-8904-e2f38d269afc,OR,Portland3,97201,45.512101,-122.67705
a7068d5d-b1a1-44bb-b241-e692f0caf759,OR,Portland3,97201,45.505603,-122.688215
7f1c6960-4de9-43b0-8af2-54116edf0768,OR,Portland3,97201,45.512101,-122.67705
a98374bf-1978-4ce8-97c8-e1af232152da,OR,Portland2,97202,0,0
e27f19c2-df0b-41eb-8378-9ab1a8fd7d97,OR,Portland3,97201,45.512101,-122.67705
e72b4e83-ae37-4022-b824-e818caa26e75,OR,Portland3,97201,45.512101,-122.67705
f7cb5bae-ce62-4458-882c-d3706acd7b9d,OR,Portland3,97201,45.512101,-122.67705
e356439c-581b-48c0-8b6c-0b6d354dc623,OR,Portland1,97203,45.519101,-122.517122
230e0646-5390-4c22-98d7-ab8d91d08dc1,OR,Portland3,97201,45.505603,-122.688215
0616ce8b-82e0-4217-a10e-1d120d03c193,OR,Portland2,97206,0,0
c7d01385-c31c-4424-8232-ebe6354184c9,OR,Portland2,97205,0,0
07aa15f2-36f8-4321-9a6e-ab417348d3f4,OR,Portland3,97201,45.512101,-122.67705
29d7597d-8c66-4563-95e2-dbbe45da68dc,OR,Portland3,97201,45.512101,-122.67705
df488cf1-ad99-41cc-bab0-5eb3ae19efa2,OR,Portland1,97210,45.529221,-122.480994
18bb50c7-c029-4a2d-afb5-4c463dae9994,OR,Portland1,97203,45.430392,-122.780973
3c000af7-7b9c-47e0-9fa9-9122277808dc,OR,Portland3,97201,45.512101,-122.67705
bdc5231e-ec00-4118-bfcf-55cbeacb64db,OR,Portland3,97201,45.512101,-122.67705
94737d83-72ae-4f38-ac26-fc345fb143e7,OR,Portland3,97201,45.512101,-122.67705
d6541aa4-1437-4f93-a19b-69e8ff825949,OR,Portland2,97205,0,0
f5a26766-90c8-442b-8526-c72b59e3def0,OR,Portland2,97209,0,0
29ca4358-de6c-43b6-a1b5-f005f6ddeac1,OR,Portland2,97202,0,0
69656021-a985-4571-9402-2dabe809986d,OR,Portland3,97201,45.512101,-122.67705
5fde34c0-a5e8-4319-8bdc-37fb4cae8955,OR,Portland3,97201,45.512101,-122.67705
1df8beeb-8d7c-4213-8e0d-2826f42b2bcd,OR,Portland3,97201,45.512101,-122.67705
aa626ab4-260b-4ab4-8e2c-46107fb9013c,OR,Portland2,97209,0,0
c89a7e1b-b25a-402c-b4f6-37a9bd9f556f,OR,Portland3,97201,45.512101,-122.67705
9e484ef4-8f04-4a7d-bf38-51a93907667e,OR,Portland3,97201,45.512101,-122.67705
183b9ef0-85ca-4af9-ad8e-f4599d2a82ee,OR,Portland3,97201,45.505603,-122.688215
c1a41f06-6db5-4a20-9ed1-1f927de0b793,OR,Portland3,97201,45.512101,-122.67705
e7b5b71f-9f72-408e-bc32-6a6128c8a3ff,OR,Portland1,97205,45.496165,-122.764472
419c0907-02ce-40ca-a118-416287cc8a76,OR,Portland3,97201,45.512101,-122.67705
bde11d02-5c6e-4b59-9295-2ba6093a9839,OR,Portland3,97201,45.512101,-122.67705
f0d5e7f9-5c6c-45c9-9c53-602603889e0d,OR,Portland3,97201,45.512101,-122.67705
dfa6ea9a-c86d-4c67-ac3f-c3f430552a1c,OR,Portland3,97201,45.512101,-122.67705
3797ec43-5bf5-4354-8c76-fb3432ccffe7,OR,Portland1,97207,45.562681,-122.674966
9c372647-08d6-41ca-9768-7e97c9651b67,OR,Portland1,97203,45.519031,-122.535503
5876e596-3b3e-49f3-a4d4-6a44f8bd0155,OR,Portland3,97201,45.512101,-122.67705
d4a32525-b957-4e23-a7a3-9366f8642565,OR,Portland3,97201,45.512101,-122.67705
b47cf828-5b11-42ee-b9b9-2951eae3b504,OR,Portland1,97204,45.513548,-122.650516
e97611d1-938e-4015-86c3-ee671ae97010,OR,Portland3,97201,45.505603,-122.688215
156c2f49-6174-44c9-afed-2bdc7b4fa287,OR,Portland3,97201,45.505603,-122.688215
a6844f14-725c-44e2-878d-3aa7299544ec,OR,Portland3,97201,45.512101,-122.67705
f72553c1-fe66-40cf-ba61-7413e5fd435a,OR,Portland3,97201,45.512101,-122.67705
df24ae7f-1158-4eb9-9aae-22cba343cd28,OR,Portland1,97209,45.540171,-122.77959
81c2795b-f6f9-48a7-9ae2-0b75e7f708e7,OR,Portland3,97201,45.512101,-122.67705
1fbb7520-9a94-4a63-b6e2-78007157ec5d,OR,Portland3,97201,45.512101,-122.67705
1285bb40-f5d9-4070-9a3a-2c4bd1530a8b,OR,Portland3,97201,45.512101,-122.67705
1a3016ab-4b1e-45a2-a48c-5d4a1d5d9b58,OR,Portland3,97201,45.512101,-122.67705
78fd41fd-af28-4634-ba46-aea18dc5855e,OR,Portland3,97201,45.512101,-122.67705
8b32d546-f6a8-4ac1-8ee6-2d50773c51ac,OR,Portland3,97201,45.512101,-122.67705
58222846-522d-413b-a8f3-ccbf9e2aa736,OR,Portland3,97201,45.512101,-122.67705
56d645ad-c61c-44ae-be3e-19b4ebfa11a0,OR,Portland3,97201,45.512101,-122.67705
647ee1c3-81a7-4afe-bbe4-fe3a97e9e698,OR,Portland3,97201,45.505603,-122.688215
dfe855e7-2779-41da-8ac8-989fc363d61b,OR,Portland3,97201,45.512101,-122.67705
4a4dc2f8-ad46-4e75-bf18-df845b699f9e,OR,Portland3,97201,45.512101,-122.67705
be0da090-14d4-4f3a-8d71-eca7654b4523,OR,Portland3,97201,45.505603,-122.688215
255fec6f-5455-430c-8818-f6368e824594,OR,Portland3,97201,45.512101,-122.67705
d04fb1cd-ac98-4c71-a7ca-b470ba890339,OR,Portland3,97201,45.512101,-122.67705
9db2b626-4a2e-4f29-afe3-583361791418,OR,Portland3,97201,45.512101,-122.67705
768ef62d-46c2-4f8e-ad86-2c2c0363651d,OR,Portland3,97201,45.505603,-122.688215
2b6aa8ce-1b93-449c-8b26-49e0eed56895,OR,Portland3,97201,45.505603,-122.688215
82058d06-709c-4b9f-b86e-b5d9a704aeb5,OR,Portland3,97201,45.512101,-122.67705
ddf5272e-f9f5-4e09-a58e-ca7d043c0fbb,OR,Portland3,97201,45.512101,-122.67705
9c347fcf-3e62-4e51-8885-d76e487cc48d,OR,Portland3,97201,45.512101,-122.67705
41a5ed29-2d24-48e7-9eca-261a266cc464,OR,Portland3,97201,45.512101,-122.67705
9626525f-b39a-46f2-896e-2cf957ab03ce,OR,Portland1,97204,45.392223,-122.76037
037d9cc8-febe-4e7b-87bf-8cc564104b48,OR,Portland3,97201,45.505603,-122.688215
bf8bb007-727a-4ff3-97f5-07d43f8056e9,OR,Portland3,97201,45.512101,-122.67705
f32a4f40-6c0f-4883-a344-aea0bcdf6bbc,OR,Portland3,97201,45.505603,-122.688215
4d97b1ac-0bb5-4a3f-a832-1c470d616f73,OR,Portland1,97203,45.430624,-122.74919
f9ed09a6-0a2e-404e-85e1-a1471b21f500,OR,Portland3,97201,45.512101,-122.67705
d94634ea-f384-4402-87ba-4cf6277898b9,OR,Portland3,97201,45.512101,-122.67705
9a564bd6-3e81-4db9-b171-f53d81c302f6,OR,Portland3,97201,45.512101,-122.67705
3396056d-8831-4342-bde4-4168e61605a3,OR,Portland3,97201,45.505603,-122.688215
5c4cc4ae-9183-4fe0-8852-dc48bcfc8015,OR,Portland3,97201,45.512101,-122.67705
f21d259c-e4a1-4f12-8f5f-1010e0398fd3,OR,Portland3,97201,45.512101,-122.67705
08611db4-8f27-49cd-bea1-845ec439bd17,OR,Portland3,97201,45.512101,-122.67705
e128302c-34e4-4779-a915-23219df835ff,OR,Portland3,97201,45.512101,-122.67705
4a05b335-0391-41b7-b87e-2a14942d9aeb,OR,Portland1,97209,45.524009,-122.680414
9fe0bbc7-8ecb-4493-aed0-58041bc24aee,OR,Portland3,97201,45.512101,-122.67705
88f6f194-bd57-49dc-9c27-cb754277e2ae,OR,Portland3,97201,45.512101,-122.67705
f5838665-66cb-45c6-aab9-dc4bdc686a90,OR,Portland3,97201,45.512101,-122.67705
63b9253a-2d36-4c22-8586-4f6f377b9bf6,OR,Portland3,97201,45.512101,-122.67705
e5902327-43ad-491f-b54b-f43bcdfe083f,OR,Portland3,97201,45.512101,-122.67705
c6a6097f-4150-4509-a5ab-aceb8c6fccfb,OR,Portland3,97201,45.512101,-122.67705
5df8e079-25ce-429a-8128-5de04be121bf,OR,Portland3,97201,45.512101,-122.67705
3a533e3c-c847-4c53-a070-b9165be4432e,OR,Portland3,97201,45.512101,-122.67705
96abc485-dbdf-4642-a7e6-d06d129e94be,OR,Portland3,97201,45.512101,-122.67705
3115725b-0d43-4b9c-8b45-8026701fd889,OR,Portland3,97201,45.512101,-122.67705
737a4ff9-63bd-407c-ad29-7f9b109adaa5,OR,Portland3,97201,45.505603,-122.688215
984288b3-a54e-465a-b290-bb840db3e7bd,OR,Portland3,97201,45.505603,-122.688215
a8605c3c-3dea-44b5-a1a6-3f09cf0550c0,OR,Portland3,97201,45.512101,-122.67705
cf323873-9d7b-4a6d-9bf7-ddbb8bcdca93,OR,Portland3,97201,45.512101,-122.67705
0da3352e-a45b-4f67-855a-03ff64c295e3,OR,Portland3,97201,45.512101,-122.67705
474a737a-965f-46d6-9888-682ca7ea5dd7,OR,Portland3,97201,45.505603,-122.688215
445b8a5c-fa7a-4fb1-aabe-43d27a2e3760,OR,Portland1,97206,45.455966,-122.593295
a3d735e8-c857-4765-b1fd-b5244e84dc2c,OR,Portland3,97201,45.505603,-122.688215
d1e7e577-c5f0-4a0e-9f32-aaa055446154,OR,Portland3,97201,45.512101,-122.67705
c1335372-279e-49ba-a723-ea069c4cf09d,OR,Portland3,97201,45.512101,-122.67705
bc9ea901-557a-442b-8635-3f5767090908,OR,Portland3,97201,45.505603,-122.688215
735e3b26-30f7-4be1-a3fd-0e5079624b75,OR,Portland3,97201,45.512101,-122.67705
6c96db7a-d424-49d6-b831-23579bc9c39c,OR,Portland3,97201,45.512101,-122.67705
82a5f8ec-6026-459b-8415-5e1f134fb4c9,OR,Portland3,97201,45.512101,-122.67705
647957ef-caf8-4b66-8b90-6c73106838a1,OR,Portland3,97201,45.512101,-122.67705
7f406761-283d-4973-b707-9f6bd247997d,OR,Portland3,97201,45.505603,-122.688215
d46eef96-2957-43b7-a825-4706313e9132,OR,Portland3,97201,45.512101,-122.67705
606d3248-66ae-4a6d-aac1-0c3b99cc2904,OR,Portland3,97201,45.512101,-122.67705
ebe036f8-0ac4-44c0-9817-cf8fe346fa54,OR,Portland3,97201,45.512101,-122.67705
a210eb24-7d87-4a79-9697-0737f866a417,OR,Portland3,97201,45.512101,-122.67705
13568ea2-0120-4160-86b2-7f15a9d7e659,OR,Portland3,97201,45.512101,-122.67705
ae27a2a6-f0e4-40dd-8aa5-131b659748ad,OR,Portland3,97201,45.505603,-122.688215
56de0481-496b-48b0-8389-47ac7d0a1eb6,OR,Portland3,97201,45.512101,-122.67705
32e7bad6-375a-4611-8132-fa36b3d44ed7,OR,Portland3,97201,45.512101,-122.67705
03c20489-9899-4125-bd51-9fbb94c2bc5c,OR,Portland3,97201,45.512101,-122.67705
bcddce6b-7264-4088-933a-1c9e9bdb18b0,OR,Portland3,97201,45.512101,-122.67705
3cc70796-f61d-4d32-9730-52f458ae6dc2,OR,Portland3,97201,45.512101,-122.67705
b965dca8-cac2-4dac-ad3b-2bfb76c00c88,OR,Portland3,97201,45.512101,-122.67705
7ad30406-e693-4374-bcb3-0ebb37be1a47,OR,Portland3,97201,45.512101,-122.67705
e80af36a-07dc-4c6c-a0bd-81d8cab21ef3,OR,Portland3,97201,45.512101,-122.67705
a95c78bb-808e-4df2-8dee-1c4bc851b7fb,OR,Portland3,97201,45.512101,-122.67705
63106775-8ee5-47e7-83ef-e451e10f3a3d,OR,Portland3,97201,45.512101,-122.67705
231d9263-06ed-42d3-a30f-40182f973a29,OR,Portland3,97201,45.512101,-122.67705
54e64a18-78ff-4450-b45f-2637e526892a,OR,Portland1,97208,45.553246,-122.596984
9d08f715-3e98-48f7-80e0-f52ec7407c2e,OR,Portland1,97201,45.56857,-122.621704
039ceaf2-de56-4b34-b0de-75162967725d,OR,Portland3,97201,45.505603,-122.688215
61063009-c2d7-462a-8dd4-bae4e7e5be49,OR,Portland3,97201,45.512101,-122.67705
8e18fce4-4203-4da7-a3b3-16348840538c,OR,Portland3,97201,45.512101,-122.67705
8bf54403-0b8b-4465-98f4-bc01735015c7,OR,Portland3,97201,45.512101,-122.67705
d6d410eb-2866-4eaf-802a-dacf9e3086f4,OR,Portland3,97201,45.512101,-122.67705
66ae0599-2de7-4817-afc8-bf48b967a03c,OR,Portland3,97201,45.512101,-122.67705
1381de0d-14f3-4094-b377-60f9a6da4c8f,OR,Portland3,97201,45.505603,-122.688215
2575aeb4-0e41-43cd-bd82-3563ce155411,OR,Portland2,97206,0,0
d329e126-1338-4bff-97b5-5278a9390466,OR,Portland3,97201,45.505603,-122.688215
2070ec9c-731d-4f59-a587-99b79bfd30a4,OR,Portland2,97205,0,0
71c44c9f-d7ed-4016-8dc6-3b63e0573f6d,OR,Portland3,97201,45.512101,-122.67705
161b1852-ce1e-40f0-97c5-2c2cda067a05,OR,Portland3,97201,45.512101,-122.67705
13e28ae0-b7e1-44b9-b7f4-d4eb57590835,OR,Portland3,97201,45.512101,-122.67705
582dd7fb-92d4-4143-a36c-6202e4cf872c,OR,Portland2,97210,0,0
fa659115-1890-44be-b2a8-91c63911ff28,OR,Portland3,97201,45.512101,-122.67705
29f4ec7b-3902-417a-ac8b-430c6a4e30a1,OR,Portland3,97201,45.505603,-122.688215
b2089f3a-174f-41b7-9e32-a24f6873f9f1,OR,Portland2,97206,0,0
c31ac1e2-8515-4b82-a2a6-98b265cdfd28,OR,Portland2,97210,0,0
e63cc2cd-0b6b-4dfa-b765-de3f817ac86f,OR,Portland3,97201,45.512101,-122.67705
4f8fb052-0013-4cb2-ae4e-f49a0fee1c7c,OR,Portland2,97209,0,0
7a52fad1-9735-48a2-b1ed-740346fb4820,OR,Portland2,97206,0,0
f703b904-b213-497c-90a6-0fe225ac92ad,OR,Portland3,97201,45.512101,-122.67705
47a8ae1e-4896-4c30-9260-501e2261063f,OR,Portland2,97202,0,0
d389b266-54cb-4bf3-a602-5a58dab7b0b6,OR,Portland3,97201,45.512101,-122.67705
3fce65ef-f95a-4c11-9edb-38b3967abede,OR,Portland3,97201,45.512101,-122.67705
2645d895-072b-4049-878b-e7afe95df44b,OR,Portland2,97206,0,0
7d901bd4-c19d-4c7e-844f-16feaf1198fe,OR,Portland3,97201,45.505603,-122.688215
9087b7bf-c70f-41a2-8ecd-3ca1daca0dc4,OR,Portland3,97201,45.512101,-122.67705
2ade0ff2-c922-4fd2-9dbc-42c30882c5fe,OR,Portland2,97206,0,0
aa16d680-c21c-43d0-8335-8b6d167677bc,OR,Portland2,97209,0,0
1e0a7968-b85a-4eb0-a2ea-6cef1e91499d,OR,Portland2,97204,0,0
4ae76dd7-daea-4819-ad75-bc91bd258e78,OR,Portland3,97201,45.512101,-122.67705
10ad35e4-c906-4f41-b5c6-20b8ec536076,OR,Portland2,97203,0,0
4fd79fe5-cca6-49c9-847e-77a74f8388d6,OR,Portland3,97201,45.512101,-122.67705
9b2e9829-5cb2-4808-9bb3-fd181fc9ac7b,OR,Portland3,97201,45.512101,-122.67705
d440591a-ecc7-4c8e-b533-189caa7de1f2,OR,Portland2,97210,0,0
2adee347-f196-4efc-b864-7401e910b2e6,OR,Portland3,97201,45.512101,-122.67705
9bc8ac28-dd00-47eb-afe6-f109f463d268,OR,Portland2,97202,0,0
1d957781-ec3f-42ce-87b6-1505e46a97c3,OR,Portland3,97201,45.512101,-122.67705
a89ecba5-60c4-4daa-a26e-5b37fb5e541b,OR,Portland2,97202,0,0
1a496ac3-ba3b-44f5-92b8-d5daf339f1e2,OR,Portland3,97201,45.512101,-122.67705
189ff42d-2d4e-46ef-9c17-badac51b6905,OR,Portland2,97209,0,0
c776a9a5-ab14-4c9f-8914-afe9a646ca59,OR,Portland2,97203,0,0
d2fcdadc-2996-439c-ba17-87b43e622aed,OR,Portland3,97201,45.512101,-122.67705
a5c3255d-b6a3-4ce2-baed-b0bff15ff44a,OR,Portland3,97201,45.512101,-122.67705
5f01f57f-f27e-40bd-9e56-03f2be58f758,OR,Portland3,97201,45.512101,-122.67705
8eaebe68-ce0f-4339-8cf7-d9909eb5c380,OR,Portland3,97201,45.505603,-122.688215
2bf95c24-7add-40fd-af39-c2aa4b777a52,OR,Portland3,97201,45.512101,-122.67705
5bdbcd79-3366-4ed3-b4a5-4436ce7c706f,OR,Portland3,97201,45.512101,-122.67705
6d204689-d033-4b72-b3c3-c61b064bb17c,OR,Portland3,97201,45.512101,-122.67705
3ff9a3f8-f869-4be0-ac3b-3f4ebbbe580a,OR,Portland3,97201,45.512101,-122.67705
a7a69928-8e86-43b7-a145-8265c25e55e2,OR,Portland3,97201,45.512101,-122.67705
33be03ea-6b83-47ee-80a3-b9c53a486f21,OR,Portland3,97201,45.512101,-122.67705
ccd55371-3cac-4719-8b45-3892e6595449,OR,Portland3,97201,45.512101,-122.67705
4bab90ec-d390-474f-9d85-d0f273a9792c,OR,Portland3,97201,45.512101,-122.67705
4a2d1ccb-c021-4593-bb6c-984f8e7e9f4d,OR,Portland3,97201,45.512101,-122.67705
97909949-c45b-4e09-be91-f1eab5952275,OR,Portland3,97201,45.512101,-122.67705
d297a05f-165f-40ca-95ea-7b84a921eb58,OR,Portland3,97201,45.512101,-122.67705
d0ab54d5-ea93-4621-81e7-44734a8ac61c,OR,Portland3,97201,45.512101,-122.67705
8ae1437a-d8d7-474d-acf4-c37ebc0c787e,OR,Portland3,97201,45.512101,-122.67705
d88c8528-2c4c-4f82-8140-9b65e8f93dda,OR,Portland3,97201,45.512101,-122.67705
9172edd4-025e-48bc-80c9-817e71ca0ec7,OR,Portland3,97201,45.512101,-122.67705
9d1faa70-1640-4a71-8057-9543e644958a,OR,Portland3,97201,45.512101,-122.67705
e1cc6f91-2f80-44df-a27f-5e5ded360b46,OR,Portland3,97201,45.512101,-122.67705
61ea26d5-a464-49b6-b86a-07565f8c942e,OR,Portland3,97201,45.512101,-122.67705
4d1472ec-91c4-4ea3-be7c-6305e649cbcb,OR,Portland3,97201,45.512101,-122.67705
cf96af30-4172-4e9c-85af-df0abaef1438,OR,Portland3,97201,45.512101,-122.67705
156d577a-106f-4f81-9157-ada75877bff4,OR,Portland3,97201,45.512101,-122.67705
fbbf458e-4f3b-45da-88a2-309b7a6e2433,OR,Portland3,97201,45.512101,-122.67705
12c1e67f-229e-4300-9a91-9109daf96a5b,OR,Portland3,97201,45.512101,-122.67705
91f028ea-a91e-4eb3-a31f-7030ee5dd4b8,OR,Portland3,97201,45.505603,-122.688215
6bba8466-cb33-4859-8c02-6b86250135ed,OR,Portland3,97201,45.505603,-122.688215
0356b4a6-65c1-4332-a55a-3f2e28030ef7,OR,Portland3,97201,45.512101,-122.67705
95ea4a66-dbfb-4ffe-8c39-4c2f025d6e3a,OR,Portland3,97201,45.512101,-122.67705
809e5a35-4845-42a6-b1e1-dc4e276fcdd5,OR,Portland3,97201,45.512101,-122.67705
6d422bfe-c439-4be8-9136-c121d2bce671,OR,Portland3,97201,45.505603,-122.688215
d383098d-a046-45ea-9959-3d117cbfa5fb,OR,Portland3,97201,45.512101,-122.67705
9484e6eb-d9eb-4ff1-b4aa-5e6dffaf1ce8,OR,Portland3,97201,45.512101,-122.67705
2aab562e-bad3-44d5-a3af-d67afe80d66f,OR,Portland3,97201,45.505603,-122.688215
bdb1240d-184d-4269-8388-119c2f22266e,OR,Portland3,97201,45.512101,-122.67705
adfa0b66-cdca-49e9-b2b7-a70d60ae6d8e,OR,Portland3,97201,45.512101,-122.67705
6b83f38d-1231-463b-b40d-77791edc8e45,OR,Portland3,97201,45.512101,-122.67705
f2de77cd-c876-4008-89ba-670e0c722949,OR,Portland3,97201,45.505603,-122.688215
6c1c4605-b523-46a0-a404-9c9a7e6b56e3,OR,Portland3,97201,45.512101,-122.67705
a86df42d-d1ca-4b21-8f62-f36a8bc1eb8b,OR,Portland3,97201,45.505603,-122.688215
634aa045-35e7-4d12-a427-62fedd8a2328,OR,Portland1,97206,45.467005,-122.612132
a5398b12-a95c-4a5d-bc97-c3e26d6bdd09,OR,Portland1,97202,45.485322,-122.635774
7ce69f9b-904b-4805-95bd-39455aa8c156,OR,Portland3,97201,45.505603,-122.688215
9cf43c9b-e5e0-4dc0-9742-8b7ab796b5fb,OR,Portland3,97201,45.512101,-122.67705
19914733-d849-4a24-b22e-0cce1960823a,OR,Portland3,97201,45.505603,-122.688215
199c7aec-746d-4e91-ac90-c39bfada6380,OR,Portland3,97201,45.512101,-122.67705
